match_url
https://fbref.com/en/matches/7239a666/Kansas-City-Current-Portland-Thorns-FC-March-15-2025-NWSL
https://fbref.com/en/matches/5f6913d7/Utah-Royals-Bay-FC-March-15-2025-NWSL
https://fbref.com/en/matches/4158fb00/Houston-Dash-Washington-Spirit-March-14-2025-NWSL
https://fbref.com/en/matches/f61689bf/Orlando-Pride-Chicago-Stars-March-14-2025-NWSL
https://fbref.com/en/matches/0194ccbe/Angel-City-FC-San-Diego-Wave-March-16-2025-NWSL
https://fbref.com/en/matches/008e301f/Seattle-Reign-FC-Gotham-FC-March-15-2025-NWSL
https://fbref.com/en/matches/45ad1c98/Racing-Louisville-North-Carolina-Courage-March-15-2025-NWSL
https://fbref.com/en/matches/7958f078/Portland-Thorns-FC-Angel-City-FC-March-21-2025-NWSL
https://fbref.com/en/matches/a4bd2b1e/North-Carolina-Courage-Seattle-Reign-FC-March-22-2025-NWSL
https://fbref.com/en/matches/26889552/Washington-Spirit-Kansas-City-Current-March-22-2025-NWSL
https://fbref.com/en/matches/2f0f155c/Chicago-Stars-Houston-Dash-March-23-2025-NWSL
https://fbref.com/en/matches/b7b3a204/Gotham-FC-Orlando-Pride-March-23-2025-NWSL
https://fbref.com/en/matches/0a35cfd4/San-Diego-Wave-Utah-Royals-March-22-2025-NWSL
https://fbref.com/en/matches/a19ff7be/Bay-FC-Racing-Louisville-March-22-2025-NWSL
https://fbref.com/en/matches/0877e051/Orlando-Pride-San-Diego-Wave-March-29-2025-NWSL
https://fbref.com/en/matches/74349bed/Kansas-City-Current-Utah-Royals-March-29-2025-NWSL
https://fbref.com/en/matches/96890718/Houston-Dash-Gotham-FC-March-28-2025-NWSL
https://fbref.com/en/matches/a38568cb/Washington-Spirit-Bay-FC-March-28-2025-NWSL
https://fbref.com/en/matches/9ae009b7/Chicago-Stars-Racing-Louisville-March-30-2025-NWSL
https://fbref.com/en/matches/475a847a/Portland-Thorns-FC-North-Carolina-Courage-March-29-2025-NWSL
https://fbref.com/en/matches/9e867b88/Angel-City-FC-Seattle-Reign-FC-March-30-2025-NWSL
https://fbref.com/en/matches/c8df78e2/Houston-Dash-Angel-City-FC-April-12-2025-NWSL
https://fbref.com/en/matches/dd55cdd7/Seattle-Reign-FC-Orlando-Pride-April-12-2025-NWSL
https://fbref.com/en/matches/d0b68db4/Racing-Louisville-Washington-Spirit-April-12-2025-NWSL
https://fbref.com/en/matches/fb58cf7f/Utah-Royals-Portland-Thorns-FC-April-11-2025-NWSL
https://fbref.com/en/matches/3d114ae2/Bay-FC-Chicago-Stars-April-13-2025-NWSL
https://fbref.com/en/matches/031916dc/Gotham-FC-North-Carolina-Courage-April-13-2025-NWSL
https://fbref.com/en/matches/733e8be0/San-Diego-Wave-Kansas-City-Current-April-12-2025-NWSL
https://fbref.com/en/matches/ecbd2ae5/Racing-Louisville-San-Diego-Wave-April-19-2025-NWSL
https://fbref.com/en/matches/ba2ade47/Orlando-Pride-Washington-Spirit-April-19-2025-NWSL
https://fbref.com/en/matches/d7e4972c/Kansas-City-Current-Houston-Dash-April-19-2025-NWSL
https://fbref.com/en/matches/71e1c7c8/Seattle-Reign-FC-Portland-Thorns-FC-April-18-2025-NWSL
https://fbref.com/en/matches/0fbbc32f/North-Carolina-Courage-Bay-FC-April-19-2025-NWSL
https://fbref.com/en/matches/12b89923/Utah-Royals-Chicago-Stars-April-18-2025-NWSL
https://fbref.com/en/matches/f09b4cef/Angel-City-FC-Gotham-FC-April-18-2025-NWSL
https://fbref.com/en/matches/414d2972/Portland-Thorns-FC-Gotham-FC-April-22-2025-NWSL
https://fbref.com/en/matches/592098e0/Washington-Spirit-Gotham-FC-April-26-2025-NWSL
https://fbref.com/en/matches/7eff59ff/Chicago-Stars-San-Diego-Wave-April-26-2025-NWSL
https://fbref.com/en/matches/903440ae/Houston-Dash-Utah-Royals-April-25-2025-NWSL
https://fbref.com/en/matches/64bc17e9/North-Carolina-Courage-Kansas-City-Current-April-26-2025-NWSL
https://fbref.com/en/matches/20423258/Orlando-Pride-Angel-City-FC-April-25-2025-NWSL
https://fbref.com/en/matches/1c087799/Portland-Thorns-FC-Racing-Louisville-April-27-2025-NWSL
https://fbref.com/en/matches/dd365af8/Bay-FC-Seattle-Reign-FC-April-26-2025-NWSL
https://fbref.com/en/matches/13e27d90/Portland-Thorns-FC-Orlando-Pride-May-3-2025-NWSL
